Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;TFC;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;TUC;RStationID
46.18607999999983,26.93047999999976;"{""coordinates"": [26.93047999999976, 46.18607999999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:96decbe4-457a-442f-b2a0-9674a0b8de;2015-10-26;AQ125;RO;15;Căiuti;N_A;Caiuti;N_A;RUM;N_A;45;N.RO.RAILRDC.000086
62.25696799999982,25.18947049999977;"{""coordinates"": [25.18947049999977, 62.25696799999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7e9d497f-acd3-4768-bd5f-46cb388be7;2015-10-26;AQ125;FI;15;Petäjävesi;N_A;Petajavesi;N_A;FIN;N_A;45;N.FI.RAILRDC.000152
45.704262999999855,13.863610499999792;"{""coordinates"": [13.863610499999792, 45.704262999999855], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a56f4395-2504-4e5f-a47a-8d9109a4fc;2015-10-26;AQ125;SI;15;Sežana;N_A;Sezana;N_A;SLV;N_A;45;N.SI.RAILRDC.000072
41.65117249999986,20.876443999999765;"{""coordinates"": [20.876443999999765, 41.65117249999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7fe2620d-4bbb-4d2e-a2cc-3eb3d70d5a;2014-01-20;AQ125;MK;15;Тајмиште;N_A;Tajmishte;N_A;MKD;N_A;45;N.MK.RAILRDC.0000042
53.993310499999836,-1.536787500000202;"{""coordinates"": [-1.536787500000202, 53.993310499999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b815def8-7b5b-4cde-b43a-1faa02c0c5;2015-10-26;AQ125;GB;31;Harrogate Station;N_A;Harrogate Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000750
64.54581699999983,29.989856499999775;"{""coordinates"": [29.989856499999775, 64.54581699999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c193563c-5d65-4670-b08b-c9db9fcac2;2015-10-26;AQ125;FI;15;Vartius;N_A;Vartius;N_A;FIN;N_A;25;N.FI.RAILRDC.000224
47.824925499999836,10.011220999999779;"{""coordinates"": [10.011220999999779, 47.824925499999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:24b3101f-ed58-4831-b265-dc04f31494;2015-10-26;AQ125;DE;15;Leutkirch;N_A;Leutkirch;N_A;GER;N_A;45;N.DE.RAILRDC.004002
51.339290499999834,-0.5044655000002081;"{""coordinates"": [-0.5044655000002081, 51.339290499999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:cae4bbea-224d-4264-9644-f36702990d;2015-10-26;AQ125;GB;15;West Byfleet Station;N_A;West Byfleet Station;N_A;ENG;N_A;45;N.GB.RAILRDC.001268
50.51368749999983,4.354148999999808;"{""coordinates"": [4.354148999999808, 50.51368749999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9ca6e566-a19c-427e-b90a-525a4e36c9;2015-10-26;AQ125;BE;32;Pont-a-Celles;N_A;Pont-a-Celles;N_A;FRE;N_A;26;N.BE.RAILRDC.000369
50.74078999999983,8.223037999999804;"{""coordinates"": [8.223037999999804, 50.74078999999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:99948e0e-75eb-4a97-abb8-ecc1dfffe3;2015-10-26;AQ125;DE;15;Haiger;N_A;Haiger;N_A;GER;N_A;45;N.DE.RAILRDC.000586
50.65809649999982,4.568986999999794;"{""coordinates"": [4.568986999999794, 50.65809649999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5d382a0e-e632-420b-a2c6-07305fc392;2015-10-26;AQ125;BE;32;Céroux-Mousty;N_A;Ceroux-Mousty;N_A;FRE;N_A;26;N.BE.RAILRDC.000520
45.759299499999855,25.604269999999786;"{""coordinates"": [25.604269999999786, 45.759299499999855], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f1971b57-d4ba-4950-89c2-42be451c75;2015-10-26;AQ125;RO;15;Bod;N_A;Bod;N_A;RUM;N_A;45;N.RO.RAILRDC.000583
47.87197849999984,25.99938949999978;"{""coordinates"": [25.99938949999978, 47.87197849999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e750b68b-3541-4680-86a6-c53abb6d0b;2015-10-26;AQ125;RO;15;Dorneşti;N_A;Dornesti;N_A;RUM;N_A;45;N.RO.RAILRDC.000131
44.433719999999845,24.94375949999977;"{""coordinates"": [24.94375949999977, 44.433719999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:11879564-751e-4d9d-8e21-1adb3b6f9f;2015-10-26;AQ125;RO;15;Miroşi;N_A;Mirosi;N_A;RUM;N_A;45;N.RO.RAILRDC.000923
45.976315999999855,19.41263049999978;"{""coordinates"": [19.41263049999978, 45.976315999999855], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6e2fd447-0a36-492f-b733-4902cc53ac;2015-10-26;AQ125;RS;15;Bajmok;N_A;Bajmok;N_A;SRP;N_A;45;N.RS.RAILRDC.002605
46.439246499999854,21.965048999999766;"{""coordinates"": [21.965048999999766, 46.439246499999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f54a724e-1e40-4289-9b97-536e0ead3f;2015-10-26;AQ125;RO;15;Bocsig;N_A;Bocsig;N_A;RUM;N_A;45;N.RO.RAILRDC.000005
55.13207949999983,21.90812549999978;"{""coordinates"": [21.90812549999978, 55.13207949999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d0fc8078-6d53-4667-b4a2-81621b9903;2015-10-26;AQ125;LT;15;Pagėgiai;N_A;Pagegiai;N_A;LIT;N_A;25;N.LT.RAILRDC.000060
43.63903549999986,5.088354999999807;"{""coordinates"": [5.088354999999807, 43.63903549999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fee336e4-42e0-4f31-b391-759da47fb4;2015-10-26;AQ125;FR;15;Salon-de-Provence;N_A;Salon-de-Provence;N_A;FRE;N_A;26;N.FR.RAILRDC.000090
65.01140349999983,25.483738499999788;"{""coordinates"": [25.483738499999788, 65.01140349999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d624a98c-c27e-4903-82c6-dbb7b0cfbd;2015-10-26;AQ125;FI;15;Oulu;Uleåborg;Oulu;Uleaborg;FIN;SWE;45;N.FI.RAILRDC.000092
60.35133849999982,25.078494499999778;"{""coordinates"": [25.078494499999778, 60.35133849999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c5ffb1f1-bd6a-4f7b-8eff-3eb818e6c2;2015-10-26;AQ125;FI;32;Korso;N_A;Korso;N_A;FIN;N_A;26;N.FI.RAILRDC.000033
48.85290649999985,16.059946999999795;"{""coordinates"": [16.059946999999795, 48.85290649999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0fd78a60-f642-42aa-ab97-2b6235bcd6;2015-10-26;AQ125;CZ;15;Znojmo;N_A;Znojmo;N_A;CZE;N_A;45;N.CZ.RAILRDC.000233
56.623642999999845,25.274438499999775;"{""coordinates"": [25.274438499999775, 56.623642999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:aeae5ff7-8f41-46bf-9af9-f5e5c863f8;2015-10-26;AQ125;LV;31;Aizkraukle;N_A;Aizkraukle;N_A;LAV;N_A;45;N.LV.RAILRDC.000002
48.01843649999983,16.303058999999788;"{""coordinates"": [16.303058999999788, 48.01843649999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7dcd96be-28e0-4cd8-878c-fd0c018791;2015-10-26;AQ125;AT;15;Traiskirchen-Aspangbahn;N_A;Traiskirchen-Aspangbahn;N_A;GER;N_A;45;N.AT.RAILRDC.000769
52.12948499999984,11.506273499999793;"{""coordinates"": [11.506273499999793, 52.12948499999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0798ce88-425e-4647-b15e-462664dbcc;2015-10-26;AQ125;DE;15;Niederndodeleben;N_A;Niederndodeleben;N_A;GER;N_A;45;N.DE.RAILRDC.001504
52.53310799999983,13.385176999999798;"{""coordinates"": [13.385176999999798, 52.53310799999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4b7a4b93-ab76-4946-822e-3dbff4e48b;2015-10-26;AQ125;DE;15;Berlin Nordbahnhof;N_A;Berlin Nordbahnhof;N_A;GER;N_A;45;N.DE.RAILRDC.000978
43.15275949999986,25.610573999999787;"{""coordinates"": [25.610573999999787, 43.15275949999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fdd28412-eec2-4dd8-bc49-acdeda01ab;2012-01-01;AQ125;BG;0;Горна Оряховица - РАЗП;N_A;Gorna Oryahovitsa - RAZP;N_A;BUL;N_A;0;N.BG.RAILRDC.000154
50.59298749999985,3.855475999999782;"{""coordinates"": [3.855475999999782, 50.59298749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3a2569e6-9e82-4d44-934b-5bdbd84bf7;2015-10-26;AQ125;BE;32;Brugelette;N_A;Brugelette;N_A;FRE;N_A;26;N.BE.RAILRDC.000524
49.526015999999856,5.892216999999789;"{""coordinates"": [5.892216999999789, 49.526015999999856], ""type"": ""Point""}";1;_EG.EGM.RailrdC:69a1edf2-b5d6-4829-b483-5ec43bd508;2015-10-26;AQ125;LU;32;Differdange;N_A;Differdange;N_A;FRE;N_A;45;N.LU.RAILRDC.000059
52.823788999999834,19.87915499999977;"{""coordinates"": [19.87915499999977, 52.823788999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fd79a2d8-9426-49be-90db-f0c35218b6;2015-10-26;AQ125;PL;15;Zawidz Kościelny;N_A;Zawidz Koscielny;N_A;POL;N_A;26;N.PL.RAILRDC.000604
50.47533949999984,21.58296249999978;"{""coordinates"": [21.58296249999978, 50.47533949999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:941df4d2-9a75-400c-bb31-fd8d1dc174;2015-10-26;AQ125;PL;34;Skopanie;N_A;Skopanie;N_A;POL;N_A;45;N.PL.RAILRDC.000932
56.94369499999985,24.15496649999977;"{""coordinates"": [24.15496649999977, 56.94369499999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:412b3a23-c496-4376-8f42-bdff8a9747;2015-10-26;AQ125;LV;15;Vagonu parks;N_A;Vagonu parks;N_A;LAV;N_A;26;N.LV.RAILRDC.000132
52.81825499999985,18.037920999999784;"{""coordinates"": [18.037920999999784, 52.81825499999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fa366b39-dda1-4ef3-9bab-d5560dae22;2015-10-26;AQ125;PL;15;Piechcin;N_A;Piechcin;N_A;POL;N_A;45;N.PL.RAILRDC.000607
59.35871399999982,27.054655999999763;"{""coordinates"": [27.054655999999763, 59.35871399999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:81289cea-79d7-4a56-9d9d-b3f67474e4;2015-10-26;AQ125;EE;32;Püssi;N_A;Pussi;N_A;EST;N_A;45;N.EE.RAILRDC.000044
51.98118549999984,7.781885499999787;"{""coordinates"": [7.781885499999787, 51.98118549999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f80e4057-190a-4efb-8217-b41bcb8db1;2015-10-26;AQ125;DE;15;Telgte;N_A;Telgte;N_A;GER;N_A;45;N.DE.RAILRDC.007840
50.693291499999845,5.598765499999786;"{""coordinates"": [5.598765499999786, 50.693291499999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:609a4b74-3d90-415d-aa8b-f7c8076f60;2015-10-26;AQ125;BE;32;Milmont;N_A;Milmont;N_A;FRE;N_A;26;N.BE.RAILRDC.000458
50.558895999999834,3.904382999999797;"{""coordinates"": [3.904382999999797, 50.558895999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1b34dca4-d6b0-4d9b-8d07-3e45617fec;2015-10-26;AQ125;BE;32;Lens;N_A;Lens;N_A;FRE;N_A;26;N.BE.RAILRDC.000512
50.40650199999985,3.906349999999804;"{""coordinates"": [3.906349999999804, 50.40650199999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c312deaf-2349-41b3-a658-06cafc9afd;2015-10-26;AQ125;BE;32;Frameries;N_A;Frameries;N_A;FRE;N_A;26;N.BE.RAILRDC.000413
49.48536149999984,6.082784999999802;"{""coordinates"": [6.082784999999802, 49.48536149999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7bb5c514-cfb0-40b3-af22-095b811d29;2015-10-26;AQ125;LU;15;Dudelange-Ville;N_A;Dudelange-Ville;N_A;FRE;N_A;26;N.LU.RAILRDC.000020
51.72490749999982,-2.532124000000209;"{""coordinates"": [-2.532124000000209, 51.72490749999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:bf2182fc-19ef-4d27-aac2-ff7a877a25;2015-10-26;AQ125;GB;15;Lydney Town Station;N_A;Lydney Town Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000914
44.09635449999985,25.585259999999778;"{""coordinates"": [25.585259999999778, 44.09635449999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7cd5f54b-c39d-418b-9b0e-592871911c;2015-10-26;AQ125;RO;15;Draganeşti-Vlaşca;N_A;Draganesti-Vlasca;N_A;RUM;N_A;45;N.RO.RAILRDC.001011
52.267745999999846,9.048036999999795;"{""coordinates"": [9.048036999999795, 52.267745999999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ca656c1d-1917-4769-88ae-4d2e717297;2015-10-26;AQ125;DE;15;Bückeburg;N_A;Bueckeburg;N_A;GER;N_A;45;N.DE.RAILRDC.000262
49.37739099999985,10.191818999999782;"{""coordinates"": [10.191818999999782, 49.37739099999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:bf70ebbc-528f-4540-927e-04fc8adaa5;2015-10-26;AQ125;DE;15;Rothenburg ob der Tauber;N_A;Rothenburg ob der Tauber;N_A;GER;N_A;45;N.DE.RAILRDC.005127
46.08368999999985,27.891979999999762;"{""coordinates"": [27.891979999999762, 46.08368999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ba4971f9-7119-4e2e-a8b1-68c1fb9392;2015-10-26;AQ125;RO;15;Bereşti;N_A;Beresti;N_A;RUM;N_A;45;N.RO.RAILRDC.000461
47.553263499999844,25.939503499999773;"{""coordinates"": [25.939503499999773, 47.553263499999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:eb1d6fa4-baac-430a-a67a-f92223febd;2015-10-26;AQ125;RO;15;Paltinoasa;N_A;Paltinoasa;N_A;RUM;N_A;45;N.RO.RAILRDC.000181
47.20007399999986,26.378075499999767;"{""coordinates"": [26.378075499999767, 47.20007399999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ed30af47-7122-4a62-ae45-6b6f975ec7;2015-10-26;AQ125;RO;15;Târgu Neamţ;N_A;Targu Neamt;N_A;RUM;N_A;45;N.RO.RAILRDC.001051
55.48457749999982,8.916594499999803;"{""coordinates"": [8.916594499999803, 55.48457749999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c9339a59-4102-497d-add6-7eb482ffc1;2015-10-26;AQ125;DK;15;Holsted;N_A;Holsted;N_A;DAN;N_A;26;N.DK.RAILRDC.00080
47.64859949999985,19.287358999999782;"{""coordinates"": [19.287358999999782, 47.64859949999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9d65e6a7-193d-41bf-9b23-fcd2841385;2015-10-26;AQ125;HU;32;Veresegyház;N_A;Veresegyhaz;N_A;HUN;N_A;26;N.HU.RAILRDC.000290
41.497231999999855,22.104543499999778;"{""coordinates"": [22.104543499999778, 41.497231999999855], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ddad362f-8c10-4d4f-89f5-92f3eaef33;2014-01-20;AQ125;MK;15;Неготино;N_A;Negotino;N_A;MKD;N_A;45;N.MK.RAILRDC.0000021
56.583275499999836,25.78972799999977;"{""coordinates"": [25.78972799999977, 56.583275499999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c591dc54-81b4-429e-8c28-a6512f3383;2015-10-26;AQ125;LV;15;Ozolsala;N_A;Ozolsala;N_A;LAV;N_A;26;N.LV.RAILRDC.000157
46.52503149999984,30.727059999999764;"{""coordinates"": [30.727059999999764, 46.52503149999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a37d605d-596b-48dc-93f7-16323a4bfa;2012-01-01;AQ125;UA;0;Одеса-Пересип;N_A;Odesa-Peresyp;N_A;UKR;N_A;0;N.UA.RAILRDC.000095
41.14385599999985,22.512500999999787;"{""coordinates"": [22.512500999999787, 41.14385599999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:aafacc30-dd03-4b17-b9e2-091e653bd0;2014-01-20;AQ125;MK;15;Прдејци;N_A;Prdejci;N_A;MKD;N_A;45;N.MK.RAILRDC.0000027
51.922500499999835,9.154256999999802;"{""coordinates"": [9.154256999999802, 51.922500499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c4d3b1a0-86cf-495f-8c6a-0170ff93d2;2015-10-26;AQ125;DE;15;Schieder;N_A;Schieder;N_A;GER;N_A;45;N.DE.RAILRDC.003765
53.92112449999985,16.237867499999794;"{""coordinates"": [16.237867499999794, 53.92112449999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:62d81489-9912-40de-972e-1cef0fd95c;2015-10-26;AQ125;PL;15;Tychowo;N_A;Tychowo;N_A;POL;N_A;26;N.PL.RAILRDC.000416
51.83032049999982,4.832788499999793;"{""coordinates"": [4.832788499999793, 51.83032049999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4034c58b-d56a-45d7-bc4b-8e56bddd05;2015-10-26;AQ125;NL;15;Hardinxveld - Giessendam;N_A;Hardinxveld - Giessendam;N_A;DUT;N_A;26;N.NL.RAILRDC.000383
45.62413599999985,20.034907999999774;"{""coordinates"": [20.034907999999774, 45.62413599999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:70d277c9-8392-424a-a7c4-6b487520f2;2015-10-26;AQ125;RS;15;Bečej;N_A;Becej;N_A;SRP;N_A;45;N.RS.RAILRDC.003301
41.48430649999986,12.617166499999797;"{""coordinates"": [12.617166499999797, 41.48430649999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ea7e9910-66a2-4f18-8a7a-d349403490;2015-10-26;AQ125;IT;15;Villa Claudia;N_A;Villa Claudia;N_A;ITA;N_A;26;N.IT.RAILRDC.000938
43.80126149999983,4.657272499999806;"{""coordinates"": [4.657272499999806, 43.80126149999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:126a4606-61fb-4733-a522-2cfaec3f7e;2015-10-26;AQ125;FR;15;Tarascon;N_A;Tarascon;N_A;FRE;N_A;45;N.FR.RAILRDC.006970
48.865560499999845,15.116941499999797;"{""coordinates"": [15.116941499999797, 48.865560499999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:66bcc56e-43d0-42ae-a2b0-f4b5479201;2015-10-26;AQ125;AT;15;Heidenreichstein;N_A;Heidenreichstein;N_A;GER;N_A;26;N.AT.RAILRDC.000467
68.44192199999982,17.44095649999977;"{""coordinates"": [17.44095649999977, 68.44192199999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fd115b66-5126-4c16-8b4b-2e0d8a39ca;2015-10-26;AQ125;NO;0;Narvik;N_A;Narvik;N_A;NOR;N_A;0;N.NO.RAILRDC.00031
41.605822499999846,21.450489499999776;"{""coordinates"": [21.450489499999776, 41.605822499999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e616bbf0-fc76-45d4-978b-d4b948e816;2014-01-20;AQ125;MK;15;Ореше;N_A;Oreshe;N_A;MKD;N_A;45;N.MK.RAILRDC.0000057
48.056065999999845,15.614367499999787;"{""coordinates"": [15.614367499999787, 48.056065999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6b24c5f1-40ff-4490-9a20-7213ca29a2;2015-10-26;AQ125;AT;15;Traisen;N_A;Traisen;N_A;GER;N_A;45;N.AT.RAILRDC.000135
45.422559999999834,21.428349999999767;"{""coordinates"": [21.428349999999767, 45.422559999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7ce26277-a923-4f00-beae-290fbeb147;2015-10-26;AQ125;RO;15;Gătaia;N_A;Gataia;N_A;RUM;N_A;45;N.RO.RAILRDC.000659
46.138051999999846,14.412358499999785;"{""coordinates"": [14.412358499999785, 46.138051999999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:08651143-c007-434c-a249-895e13cd9f;2015-10-26;AQ125;SI;15;Medvode;N_A;Medvode;N_A;SLV;N_A;45;N.SI.RAILRDC.000211
52.66746299999983,14.897516499999796;"{""coordinates"": [14.897516499999796, 52.66746299999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1cc85f5e-126f-42f1-8868-3e39d95ca8;2015-10-26;AQ125;PL;15;Witnica;N_A;Witnica;N_A;POL;N_A;45;N.PL.RAILRDC.000619
50.36158949999984,22.25939749999978;"{""coordinates"": [22.25939749999978, 50.36158949999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:89af0b09-851e-45c4-99a2-4456a4f3ac;2015-10-26;AQ125;PL;15;Łętownia;N_A;Letownia;N_A;POL;N_A;45;N.PL.RAILRDC.000966
50.88942749999984,4.442327999999804;"{""coordinates"": [4.442327999999804, 50.88942749999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:33624972-7822-4104-aa6d-9b66ff2719;2015-10-26;AQ125;BE;32;Diegem;N_A;Diegem;N_A;DUT;N_A;26;N.BE.RAILRDC.000224
49.774822999999856,17.745443499999794;"{""coordinates"": [17.745443499999794, 49.774822999999856], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c47bd53a-7b66-4bd1-a00e-0d5959fdb1;2015-10-26;AQ125;CZ;15;Vítkov;N_A;Vitkov;N_A;CZE;N_A;45;N.CZ.RAILRDC.000183
49.46203349999984,6.031626499999788;"{""coordinates"": [6.031626499999788, 49.46203349999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:36a22f51-e67f-4734-868d-4298a6e9e7;2015-10-26;AQ125;LU;32;Rumelange;N_A;Rumelange;N_A;FRE;N_A;45;N.LU.RAILRDC.000022
48.32475499999984,9.893988499999779;"{""coordinates"": [9.893988499999779, 48.32475499999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:836ef352-6720-4e79-811a-b865f159f9;2015-10-26;AQ125;DE;15;Erbach (Württ);N_A;Erbach (Wuertt);N_A;GER;N_A;45;N.DE.RAILRDC.000293
51.867526499999855,9.087357999999796;"{""coordinates"": [9.087357999999796, 51.867526499999855], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0b6fcd4f-923f-46d2-bc5b-5979739973;2015-10-26;AQ125;DE;15;Steinheim (Westf);N_A;Steinheim (Westf);N_A;GER;N_A;45;N.DE.RAILRDC.000021
51.052741499999854,21.055023999999776;"{""coordinates"": [21.055023999999776, 51.052741499999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:615facc1-9440-45d6-aa80-ad69d15f85;2015-10-26;AQ125;PL;15;Starachowice;N_A;Starachowice;N_A;POL;N_A;26;N.PL.RAILRDC.000262
58.598441999999835,16.18240799999978;"{""coordinates"": [16.18240799999978, 58.598441999999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:922d1705-640a-490f-a418-6b04ca9d05;2015-10-26;AQ125;SE;15;Norrköpings Central;N_A;Norrkoepings Central;N_A;SWE;N_A;45;N.SE.RAILRDC.00095
62.39006299999983,17.288029499999794;"{""coordinates"": [17.288029499999794, 62.39006299999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:69ce2717-6777-4bbe-9fbc-a855446c8b;2015-10-26;AQ125;SE;15;Sundsvalls västra;N_A;Sundsvalls vaestra;N_A;SWE;N_A;45;N.SE.RAILRDC.00615
55.95323499999983,-2.971035000000199;"{""coordinates"": [-2.971035000000199, 55.95323499999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6af31c3c-156a-4a46-8518-23edecb55d;2015-10-26;AQ125;GB;15;Prestonpans Station;N_A;Prestonpans Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000849
49.880841999999824,19.226891499999795;"{""coordinates"": [19.226891499999795, 49.880841999999824], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5f1def64-148b-42a2-8f35-6e8c7dcac4;2015-10-26;AQ125;PL;15;Kęty;N_A;Kety;N_A;POL;N_A;45;N.PL.RAILRDC.001070
46.040197999999826,4.062539499999787;"{""coordinates"": [4.062539499999787, 46.040197999999826], ""type"": ""Point""}";1;_EG.EGM.RailrdC:45f1cc7e-9e47-4063-a58a-40d09bb9f2;2015-10-26;AQ125;FR;15;Roanne;N_A;Roanne;N_A;FRE;N_A;45;N.FR.RAILRDC.000623
51.17218099999985,4.454929499999792;"{""coordinates"": [4.454929499999792, 51.17218099999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5e99cde1-ff33-4d2d-980d-1c08809efe;2015-10-26;AQ125;BE;15;Mortsel-Oude-God;N_A;Mortsel-Oude-God;N_A;DUT;N_A;45;N.BE.RAILRDC.000004
38.147606999999844,13.18618749999979;"{""coordinates"": [13.18618749999979, 38.147606999999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3a88f374-1eae-4d04-ae39-c353a0b771;2015-10-26;AQ125;IT;15;Carini;N_A;Carini;N_A;ITA;N_A;26;N.IT.RAILRDC.000261
52.701534999999836,-6.948751000000186;"{""coordinates"": [-6.948751000000186, 52.701534999999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fc8ace4e-9e4f-46cb-b0cb-7ded1c62f8;2015-10-26;AQ125;IE;15;Bagenalstown;N_A;Bagenalstown;N_A;ENG;N_A;45;N.IE.RAILRDC.00081
51.83045399999983,4.778646499999808;"{""coordinates"": [4.778646499999808, 51.83045399999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:453e79a6-71cb-4f90-8fb4-1495cef321;2015-10-26;AQ125;NL;15;Sliedrecht;N_A;Sliedrecht;N_A;DUT;N_A;26;N.NL.RAILRDC.000024
42.75776649999986,23.241574499999786;"{""coordinates"": [23.241574499999786, 42.75776649999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6c169a86-a324-4aca-9054-6907934c2c;2012-01-01;AQ125;BG;0;Волуяк;N_A;Voluyak;N_A;BUL;N_A;0;N.BG.RAILRDC.000009
57.181520999999826,24.335181499999777;"{""coordinates"": [24.335181499999777, 57.181520999999826], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f0b14599-56ea-4f72-b661-ca4d98aede;2015-10-26;AQ125;LV;15;Lilaste;N_A;Lilaste;N_A;LAV;N_A;26;N.LV.RAILRDC.000026
44.60837,22.7334;"{""coordinates"": [22.7334, 44.60837], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5da18fe0-583a-4f7a-82bb-5638d0ce17;2015-10-26;AQ125;RO;15;Şimian;N_A;Simian;N_A;RUM;N_A;45;N.RO.RAILRDC.000874
55.55000299999983,12.024278499999781;"{""coordinates"": [12.024278499999781, 55.55000299999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8ac46c3d-0755-4607-9b26-c420ab1ef6;2015-10-26;AQ125;DK;15;Viby Sjælland;N_A;Viby Sjalland;N_A;DAN;N_A;26;N.DK.RAILRDC.00066
44.50179999999986,25.98465;"{""coordinates"": [25.98465, 44.50179999999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:504c8d29-f305-46df-a339-257ef84cf1;2015-10-26;AQ125;RO;15;Chitila;N_A;Chitila;N_A;RUM;N_A;45;N.RO.RAILRDC.000905
59.50685649999982,16.006453999999792;"{""coordinates"": [16.006453999999792, 59.50685649999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4f81a39d-0837-45f0-b8bd-87051553f6;2015-10-26;AQ125;SE;15;Köping;N_A;Koeping;N_A;SWE;N_A;45;N.SE.RAILRDC.00070
